id,magnitude,color_index,size,ellipticity,label
obj_0077136,14.67,1.06,2.1,0.02,elliptical
obj_0077137,17.24,0.6,2.57,0.08,elliptical
obj_0077138,18.91,0.57,1.74,0.29,elliptical
obj_0077139,15.4,0.54,2.22,0.38,spiral
obj_0077140,14.4,0.74,2.27,0.1,elliptical
obj_0077141,12.65,0.61,3.87,0.02,elliptical
obj_0077142,15.78,0.27,2.83,0.03,spiral
obj_0077143,16.24,0.74,3.09,0.35,elliptical
obj_0077144,18.72,0.41,1.85,0.07,spiral
obj_0077145,18.79,0.62,2.4,0.05,spiral
obj_0077146,15.01,0.85,2.63,0.09,spiral
obj_0077147,17.21,0.57,2.82,0.06,elliptical
obj_0077148,14.27,0.5,3.22,0.06,elliptical
obj_0077149,16.11,1.0,0.86,0.0,elliptical
obj_0077150,15.81,0.39,2.81,0.04,elliptical
obj_0077151,14.69,0.88,1.65,0.07,elliptical
obj_0077152,15.82,0.69,2.62,0.23,spiral
obj_0077153,17.26,0.47,3.03,0.06,elliptical
obj_0077154,17.64,0.62,2.42,0.01,elliptical
obj_0077155,15.78,0.62,1.98,0.19,spiral
obj_0077156,15.87,0.81,0.91,0.34,elliptical
obj_0077157,13.24,1.24,2.9,0.19,elliptical
obj_0077158,16.41,0.78,4.08,0.18,elliptical
obj_0077159,15.6,0.4,2.28,0.18,elliptical
obj_0077160,15.86,0.47,2.81,0.48,spiral
obj_0077161,15.28,1.05,1.47,0.21,elliptical
obj_0077162,14.58,-0.33,2.48,0.35,spiral
obj_0077163,14.69,0.7,3.17,0.44,spiral
obj_0077164,14.98,0.65,3.07,0.25,spiral
obj_0077165,14.01,0.13,2.45,0.53,spiral
obj_0077166,16.44,0.64,3.48,0.15,elliptical
obj_0077167,16.84,0.43,3.46,0.15,spiral
obj_0077168,15.79,0.65,2.56,0.45,spiral
obj_0077169,16.27,0.91,1.02,0.08,spiral
obj_0077170,15.66,0.34,1.54,0.12,spiral
obj_0077171,17.71,0.66,2.37,0.18,elliptical
obj_0077172,16.08,0.47,2.42,0.25,spiral
obj_0077173,16.42,0.76,2.12,0.08,spiral
obj_0077174,17.21,0.45,2.6,0.38,elliptical
obj_0077175,15.96,0.42,1.5,0.15,spiral
obj_0077176,18.09,0.5,1.37,0.55,elliptical
obj_0077177,15.0,0.8,2.62,0.02,spiral
obj_0077178,18.59,0.74,2.07,0.07,elliptical
obj_0077179,15.7,1.06,2.98,0.45,elliptical
obj_0077180,15.02,0.61,1.78,0.29,spiral
obj_0077181,13.65,0.7,2.46,0.31,elliptical
obj_0077182,17.31,0.66,2.5,0.12,spiral
obj_0077183,15.45,0.24,2.91,0.08,spiral
obj_0077184,16.22,0.81,2.75,0.17,spiral
obj_0077185,16.39,0.93,3.01,0.69,spiral
obj_0077186,15.27,0.75,2.15,0.14,spiral
obj_0077187,17.61,0.57,2.04,0.02,elliptical
obj_0077188,16.68,0.96,2.3,0.11,elliptical
obj_0077189,14.72,0.75,2.83,0.04,elliptical
obj_0077190,13.98,1.16,2.43,0.0,spiral
obj_0077191,17.17,0.71,1.72,0.01,spiral
obj_0077192,15.64,0.68,2.4,0.01,spiral
obj_0077193,17.05,0.87,2.74,0.12,spiral
obj_0077194,15.63,1.06,1.32,0.01,spiral
obj_0077195,16.32,0.62,2.09,0.2,spiral
obj_0077196,17.21,0.55,2.33,0.09,spiral
obj_0077197,13.75,0.74,2.86,0.24,spiral
obj_0077198,18.53,0.7,1.5,0.01,spiral
obj_0077199,16.56,0.78,2.65,0.1,elliptical
obj_0077200,12.93,0.28,3.04,0.08,spiral
obj_0077201,18.02,0.24,4.13,0.02,elliptical
obj_0077202,17.48,0.19,2.68,0.07,spiral
obj_0077203,15.72,0.18,2.38,0.04,spiral
obj_0077204,18.09,0.86,2.39,0.19,spiral
obj_0077205,15.04,1.25,2.25,0.19,spiral
obj_0077206,15.8,0.29,2.92,0.25,elliptical
obj_0077207,19.52,0.34,2.35,0.24,elliptical
obj_0077208,16.78,1.04,2.9,0.02,spiral
obj_0077209,17.63,0.82,2.93,0.0,spiral
obj_0077210,17.23,0.42,2.04,0.35,spiral
obj_0077211,13.92,0.35,2.08,0.02,spiral
obj_0077212,16.45,0.96,2.98,0.34,elliptical
obj_0077213,16.31,0.18,2.82,0.12,elliptical
obj_0077214,17.78,0.63,2.2,0.37,spiral
obj_0077215,18.25,0.79,3.24,0.26,spiral
obj_0077216,17.93,0.62,3.22,0.1,spiral
obj_0077217,15.29,0.52,2.05,0.16,spiral
obj_0077218,13.84,0.65,1.03,0.17,elliptical
obj_0077219,16.75,0.85,2.52,0.01,elliptical
obj_0077220,15.87,1.04,2.92,0.23,spiral
obj_0077221,14.42,0.16,2.86,0.22,spiral
obj_0077222,14.96,0.46,1.76,0.08,spiral
obj_0077223,15.91,1.05,3.06,0.25,elliptical
obj_0077224,16.39,1.07,2.82,0.05,elliptical
obj_0077225,15.17,0.86,2.1,0.25,spiral
obj_0077226,15.98,0.3,2.54,0.18,elliptical
obj_0077227,15.89,0.35,2.94,0.31,elliptical
obj_0077228,16.41,0.61,2.86,0.26,spiral
obj_0077229,14.54,0.71,0.36,0.06,spiral
obj_0077230,14.95,0.79,2.02,0.33,spiral
obj_0077231,18.02,0.19,2.37,0.14,elliptical
obj_0077232,15.61,0.78,2.71,0.12,elliptical
obj_0077233,16.71,0.65,1.86,0.25,elliptical
obj_0077234,14.17,0.63,3.52,0.28,spiral
obj_0077235,17.78,0.77,2.86,0.12,elliptical
obj_0077236,17.73,0.65,1.87,0.06,elliptical
obj_0077237,16.45,0.35,3.01,0.01,spiral
obj_0077238,15.08,0.98,3.42,0.22,spiral
obj_0077239,13.85,0.21,1.87,0.06,spiral
obj_0077240,19.41,0.59,2.84,0.02,spiral
obj_0077241,15.39,-0.24,1.99,0.04,spiral
obj_0077242,13.85,0.74,2.11,0.51,spiral
obj_0077243,15.1,0.77,0.77,0.08,elliptical
obj_0077244,16.6,0.39,1.31,0.29,elliptical
obj_0077245,14.13,0.56,3.35,0.01,spiral
obj_0077246,15.11,0.87,3.94,0.01,elliptical
obj_0077247,13.84,0.46,2.61,0.06,spiral
obj_0077248,18.16,0.11,2.0,0.19,spiral
obj_0077249,15.88,0.0,2.91,0.27,elliptical
obj_0077250,13.82,0.25,2.64,0.05,spiral
obj_0077251,14.65,1.21,2.18,0.08,elliptical
obj_0077252,15.03,0.96,1.92,0.11,spiral
obj_0077253,16.03,0.28,1.13,0.04,spiral
obj_0077254,14.63,0.15,3.26,0.19,elliptical
obj_0077255,15.45,0.86,3.08,0.08,spiral
obj_0077256,15.04,0.28,2.01,0.21,elliptical
obj_0077257,13.85,0.49,0.93,0.01,elliptical
obj_0077258,14.63,0.67,1.77,0.07,spiral
obj_0077259,14.84,0.72,2.78,0.25,spiral
obj_0077260,14.17,0.31,1.99,0.12,spiral
obj_0077261,13.83,0.5,2.58,0.22,elliptical
obj_0077262,15.11,0.72,2.62,0.22,spiral
obj_0077263,17.3,-0.01,4.2,0.15,spiral
obj_0077264,15.78,0.54,2.63,0.06,elliptical
obj_0077265,11.23,1.01,3.1,0.26,spiral
obj_0077266,17.52,0.72,2.67,0.02,spiral
obj_0077267,14.96,0.35,3.22,0.03,spiral
obj_0077268,18.16,0.49,2.15,0.17,spiral
obj_0077269,17.21,0.83,2.45,0.11,elliptical
obj_0077270,15.54,0.9,1.69,0.02,spiral
obj_0077271,15.71,0.56,2.64,0.17,spiral
obj_0077272,14.29,0.24,3.2,0.04,spiral
obj_0077273,16.98,0.79,2.46,0.04,spiral
obj_0077274,18.42,0.81,0.34,0.06,spiral
obj_0077275,14.91,-0.02,3.02,0.08,spiral
obj_0077276,15.1,0.82,3.06,0.01,spiral
obj_0077277,18.96,0.54,4.05,0.11,spiral
obj_0077278,16.13,0.39,2.57,0.23,spiral
obj_0077279,13.71,0.62,1.12,0.05,spiral
obj_0077280,13.95,0.32,2.27,0.04,elliptical
obj_0077281,18.56,0.78,3.36,0.67,spiral
obj_0077282,16.71,0.47,3.85,0.13,spiral
obj_0077283,14.42,1.57,3.26,0.67,spiral
obj_0077284,16.51,1.11,1.99,0.33,elliptical
obj_0077285,14.75,0.34,1.44,0.51,elliptical
obj_0077286,13.12,0.98,1.77,0.36,spiral
obj_0077287,15.48,0.41,2.16,0.0,elliptical
obj_0077288,15.99,0.22,2.97,0.08,spiral
obj_0077289,13.65,0.21,3.46,0.3,spiral
obj_0077290,14.11,0.94,1.04,0.49,elliptical
obj_0077291,14.5,0.21,1.91,0.28,elliptical
obj_0077292,15.69,0.77,2.91,0.18,spiral
obj_0077293,16.19,0.27,1.92,0.18,elliptical
obj_0077294,13.84,0.66,3.53,0.02,elliptical
obj_0077295,15.13,0.35,3.72,0.0,spiral
obj_0077296,15.29,0.88,2.65,0.11,spiral
obj_0077297,13.39,0.62,2.09,0.24,spiral
obj_0077298,16.34,0.53,1.02,0.04,spiral
obj_0077299,16.9,0.61,2.39,0.01,elliptical
obj_0077300,16.47,0.29,2.61,0.34,elliptical
obj_0077301,14.02,0.57,1.35,0.04,elliptical
obj_0077302,16.9,0.32,3.67,0.14,spiral
obj_0077303,15.85,0.41,2.14,0.28,spiral
obj_0077304,17.47,0.65,1.89,0.61,elliptical
obj_0077305,16.72,0.52,2.96,0.21,elliptical
obj_0077306,16.47,0.98,2.29,0.29,spiral
obj_0077307,15.58,0.53,2.09,0.18,elliptical
obj_0077308,17.43,0.76,3.84,0.01,elliptical
obj_0077309,14.28,0.42,2.57,0.07,elliptical
obj_0077310,14.1,0.77,2.33,0.13,elliptical
obj_0077311,20.11,0.37,2.69,0.4,spiral
obj_0077312,13.09,0.44,2.21,0.25,elliptical
obj_0077313,14.21,1.0,1.38,0.23,spiral
obj_0077314,17.21,0.67,1.68,0.43,spiral
obj_0077315,13.56,0.08,1.9,0.04,spiral
obj_0077316,17.1,1.04,2.85,0.12,elliptical
obj_0077317,17.84,0.45,3.17,0.0,elliptical
obj_0077318,18.02,0.54,2.15,0.58,spiral
obj_0077319,16.1,0.78,1.57,0.15,spiral
obj_0077320,14.24,0.66,1.65,0.01,spiral
obj_0077321,14.63,0.39,3.41,0.27,spiral
obj_0077322,17.9,0.19,2.6,0.07,elliptical
obj_0077323,13.2,0.13,2.09,0.08,elliptical
obj_0077324,17.24,0.64,3.87,0.04,spiral
obj_0077325,13.59,0.46,4.21,0.29,spiral
obj_0077326,15.86,0.84,1.81,0.12,spiral
obj_0077327,15.07,0.25,4.41,0.28,spiral
obj_0077328,15.34,0.23,3.05,0.0,elliptical
obj_0077329,18.01,0.06,2.04,0.11,spiral
obj_0077330,15.19,0.49,3.42,0.01,elliptical
obj_0077331,17.56,0.94,2.18,0.25,spiral
obj_0077332,14.92,0.75,1.48,0.11,spiral
obj_0077333,16.39,0.77,2.36,0.28,elliptical
obj_0077334,15.81,0.7,3.73,0.14,spiral
obj_0077335,13.94,0.11,2.08,0.38,spiral
obj_0077336,13.97,0.06,2.24,0.3,elliptical
obj_0077337,15.61,0.43,3.88,0.16,spiral
obj_0077338,15.41,0.9,2.6,0.38,elliptical
obj_0077339,17.01,0.72,2.44,0.01,spiral
obj_0077340,13.22,0.55,2.59,0.13,elliptical
obj_0077341,14.76,0.47,4.58,0.58,spiral
obj_0077342,16.65,0.78,4.61,0.05,spiral
obj_0077343,15.63,0.53,2.98,0.05,spiral
obj_0077344,13.82,0.97,1.73,0.0,elliptical
obj_0077345,16.54,0.74,2.58,0.22,spiral
obj_0077346,17.27,0.98,2.0,0.31,spiral
obj_0077347,14.5,0.83,1.82,0.13,spiral
obj_0077348,17.45,0.75,1.34,0.01,spiral
obj_0077349,15.11,0.97,4.13,0.34,spiral
obj_0077350,15.47,0.58,2.44,0.48,spiral
obj_0077351,15.2,-0.04,2.05,0.51,elliptical
obj_0077352,17.52,0.43,2.15,0.13,spiral
obj_0077353,15.76,0.74,2.72,0.05,elliptical
obj_0077354,17.16,0.42,3.36,0.01,spiral
obj_0077355,15.27,0.56,2.37,0.1,elliptical
obj_0077356,16.54,0.09,2.03,0.13,spiral
obj_0077357,14.37,1.44,3.07,0.26,spiral
obj_0077358,17.5,0.79,1.92,0.14,spiral
obj_0077359,15.54,0.92,1.34,0.11,spiral
obj_0077360,17.87,1.12,1.05,0.12,spiral
obj_0077361,15.92,-0.15,3.16,0.09,spiral
obj_0077362,16.14,0.68,3.39,0.24,spiral
obj_0077363,19.43,0.5,1.62,0.1,elliptical
obj_0077364,17.12,0.55,1.0,0.03,elliptical
obj_0077365,16.29,0.48,1.47,0.12,spiral
obj_0077366,14.17,0.59,4.24,0.04,elliptical
obj_0077367,14.87,0.5,3.98,0.42,elliptical
obj_0077368,17.18,0.86,1.92,0.55,elliptical
obj_0077369,15.5,0.47,3.87,0.37,spiral
obj_0077370,15.69,0.44,2.57,0.0,spiral
obj_0077371,14.38,0.05,3.22,0.42,elliptical
obj_0077372,16.61,0.79,0.67,0.08,elliptical
obj_0077373,16.16,0.57,2.18,0.52,elliptical
obj_0077374,17.07,0.26,2.29,0.07,elliptical
obj_0077375,17.86,0.95,2.43,0.19,elliptical
obj_0077376,16.67,-0.04,2.65,0.14,elliptical
obj_0077377,14.24,1.21,1.1,0.03,elliptical
obj_0077378,13.73,0.4,1.07,0.02,elliptical
obj_0077379,17.1,0.9,3.67,0.27,spiral
obj_0077380,16.18,0.78,1.69,0.06,spiral
obj_0077381,18.63,0.5,3.05,0.4,spiral
obj_0077382,16.04,0.33,3.62,0.05,spiral
obj_0077383,13.41,0.82,2.23,0.03,spiral
obj_0077384,14.1,0.64,2.88,0.26,elliptical
obj_0077385,14.87,0.43,2.99,0.11,elliptical
obj_0077386,18.61,0.64,0.97,0.28,spiral
obj_0077387,17.75,0.71,2.24,0.05,spiral
obj_0077388,15.2,0.98,2.07,0.49,elliptical
obj_0077389,15.71,0.56,2.2,0.32,spiral
obj_0077390,13.96,0.74,2.03,0.14,elliptical
obj_0077391,13.9,0.64,2.07,0.05,spiral
obj_0077392,17.68,0.54,3.07,0.42,elliptical
obj_0077393,17.41,0.93,1.89,0.06,spiral
obj_0077394,15.59,0.57,3.35,0.1,spiral
obj_0077395,18.76,0.41,1.76,0.38,spiral
obj_0077396,16.65,0.28,2.18,0.57,spiral
obj_0077397,16.32,0.47,3.62,0.34,spiral
obj_0077398,16.33,0.57,2.16,0.13,spiral
obj_0077399,14.41,0.74,2.37,0.06,spiral
obj_0077400,17.42,0.38,4.21,0.01,spiral
obj_0077401,17.43,0.89,2.92,0.13,spiral
obj_0077402,16.36,0.5,2.09,0.47,spiral
obj_0077403,14.32,0.73,2.51,0.01,spiral
obj_0077404,17.63,0.21,2.95,0.08,spiral
obj_0077405,13.3,0.41,0.63,0.19,spiral
obj_0077406,14.84,0.2,2.69,0.37,spiral
obj_0077407,16.87,0.91,4.19,0.19,elliptical
obj_0077408,15.39,0.4,1.61,0.11,spiral
obj_0077409,14.52,0.62,3.5,0.07,elliptical
obj_0077410,18.08,0.76,1.45,0.12,spiral
obj_0077411,17.7,0.3,0.92,0.22,spiral
obj_0077412,17.6,-0.26,2.77,0.23,elliptical
obj_0077413,16.5,0.54,1.24,0.16,elliptical
obj_0077414,16.05,0.23,2.78,0.17,elliptical
obj_0077415,18.61,0.59,1.87,0.64,spiral
obj_0077416,18.15,0.5,2.67,0.09,spiral
obj_0077417,15.87,0.59,3.33,0.24,spiral
obj_0077418,20.07,0.66,2.75,0.03,spiral
obj_0077419,15.81,0.83,2.78,0.43,spiral
obj_0077420,16.58,0.59,3.02,0.03,elliptical
obj_0077421,18.09,1.0,2.2,0.02,spiral
obj_0077422,16.56,0.84,2.36,0.02,spiral
obj_0077423,15.6,0.84,3.44,0.07,elliptical
obj_0077424,16.57,0.58,3.22,0.25,elliptical
obj_0077425,15.99,0.64,2.16,0.36,spiral
obj_0077426,12.8,0.43,1.6,0.36,spiral
obj_0077427,17.51,0.85,2.64,0.13,elliptical
obj_0077428,15.07,0.57,0.81,0.22,spiral
obj_0077429,14.27,0.41,4.33,0.15,elliptical
obj_0077430,17.81,0.42,1.75,0.36,spiral
obj_0077431,16.57,0.36,3.83,0.06,spiral
obj_0077432,17.02,0.56,2.37,0.32,spiral
obj_0077433,15.81,0.57,2.22,0.12,elliptical
obj_0077434,16.34,0.34,3.59,0.07,spiral
obj_0077435,15.55,1.04,1.18,0.09,spiral
obj_0077436,14.71,0.28,1.51,0.39,spiral
obj_0077437,17.03,0.35,2.25,0.3,spiral
obj_0077438,16.36,0.55,3.25,0.01,spiral
obj_0077439,18.58,0.42,3.03,0.03,elliptical
obj_0077440,12.65,0.56,2.03,0.04,elliptical
obj_0077441,17.77,0.52,2.85,0.21,spiral
obj_0077442,15.42,0.92,1.3,0.12,elliptical
obj_0077443,15.28,0.25,3.45,0.28,spiral
obj_0077444,16.88,0.57,2.19,0.0,spiral
obj_0077445,14.67,1.13,3.25,0.06,elliptical
obj_0077446,15.33,0.86,3.42,0.06,spiral
obj_0077447,16.89,0.35,1.1,0.46,spiral
obj_0077448,15.2,0.94,1.6,0.22,elliptical
obj_0077449,14.94,0.88,3.07,0.03,elliptical
obj_0077450,14.94,0.59,1.01,0.12,spiral
obj_0077451,16.53,0.83,2.17,0.45,spiral
obj_0077452,14.19,0.61,2.91,0.25,elliptical
obj_0077453,17.13,0.66,2.34,0.3,spiral
obj_0077454,19.17,1.17,1.88,0.12,spiral
obj_0077455,16.01,0.86,3.06,0.1,elliptical
obj_0077456,16.65,0.73,2.94,0.04,elliptical
obj_0077457,16.4,0.69,3.28,0.06,spiral
obj_0077458,14.6,0.06,3.06,0.06,spiral
obj_0077459,16.47,0.44,1.17,0.05,spiral
obj_0077460,16.33,0.14,2.47,0.36,elliptical
obj_0077461,18.66,0.74,2.27,0.01,elliptical
obj_0077462,16.37,0.96,2.16,0.21,elliptical
obj_0077463,17.86,0.81,2.37,0.35,spiral
obj_0077464,16.64,0.93,1.94,0.15,spiral
obj_0077465,15.24,0.52,3.47,0.43,elliptical
obj_0077466,14.22,0.45,1.49,0.27,spiral
obj_0077467,16.46,1.31,3.75,0.15,spiral
obj_0077468,17.14,0.19,2.37,0.05,elliptical
obj_0077469,15.87,0.52,2.07,0.15,spiral
obj_0077470,15.05,0.42,2.35,0.17,elliptical
obj_0077471,18.11,0.25,2.17,0.13,spiral
obj_0077472,15.34,0.64,2.32,0.09,elliptical
obj_0077473,14.27,-0.31,2.2,0.16,spiral
obj_0077474,15.9,0.32,2.44,0.12,elliptical
obj_0077475,16.12,0.8,1.6,0.21,elliptical
obj_0077476,14.9,0.69,1.85,0.06,elliptical
obj_0077477,15.86,0.36,2.27,0.2,spiral
obj_0077478,13.46,0.51,3.39,0.06,spiral
obj_0077479,16.64,1.14,2.92,0.11,spiral
obj_0077480,14.43,1.07,1.6,0.13,spiral
obj_0077481,15.43,0.82,2.29,0.21,spiral
obj_0077482,14.98,0.37,3.68,0.11,spiral
obj_0077483,18.1,0.8,1.95,0.33,elliptical
obj_0077484,15.54,0.83,3.06,0.25,elliptical
obj_0077485,14.73,0.45,2.04,0.13,spiral
obj_0077486,19.14,0.92,3.04,0.01,elliptical
obj_0077487,18.69,0.37,3.18,0.46,elliptical
obj_0077488,17.25,0.81,3.12,0.01,spiral
obj_0077489,16.84,0.59,2.58,0.36,elliptical
obj_0077490,14.7,0.72,1.54,0.15,elliptical
obj_0077491,17.63,0.81,2.6,0.1,spiral
obj_0077492,16.55,0.61,2.01,0.22,elliptical
obj_0077493,15.04,1.0,2.75,0.05,spiral
obj_0077494,16.21,1.41,1.05,0.06,spiral
obj_0077495,15.3,0.84,2.7,0.33,spiral
obj_0077496,13.72,0.34,3.77,0.31,spiral
obj_0077497,18.05,0.25,2.77,0.14,spiral
obj_0077498,13.28,0.01,2.49,0.31,spiral
obj_0077499,19.23,0.78,2.68,0.07,elliptical
obj_0077500,15.68,0.7,1.48,0.2,spiral
obj_0077501,16.68,1.09,4.11,0.01,spiral
obj_0077502,16.8,0.09,1.69,0.31,elliptical
obj_0077503,14.52,0.36,2.43,0.1,spiral
obj_0077504,15.68,0.34,2.71,0.25,spiral
obj_0077505,15.85,1.05,1.26,0.14,spiral
obj_0077506,15.09,0.71,3.75,0.12,elliptical
obj_0077507,17.56,-0.02,2.32,0.16,elliptical
obj_0077508,14.19,0.4,1.47,0.52,spiral
obj_0077509,16.3,0.42,2.62,0.05,elliptical
obj_0077510,13.43,1.12,2.85,0.58,spiral
obj_0077511,16.36,0.87,1.82,0.66,spiral
obj_0077512,16.25,0.58,4.26,0.08,spiral
obj_0077513,18.86,0.7,1.54,0.02,elliptical
obj_0077514,15.08,0.2,0.5,0.34,elliptical
obj_0077515,15.75,0.65,1.02,0.44,spiral
obj_0077516,15.64,0.55,2.37,0.02,elliptical
obj_0077517,18.52,1.13,2.88,0.01,spiral
obj_0077518,15.14,0.59,1.88,0.3,elliptical
obj_0077519,16.34,0.59,2.61,0.14,spiral
obj_0077520,15.56,0.26,1.93,0.01,spiral
obj_0077521,15.77,0.12,2.57,0.14,spiral
obj_0077522,16.02,0.36,1.86,0.16,spiral
obj_0077523,17.65,0.54,3.16,0.01,spiral
obj_0077524,18.18,0.44,3.63,0.03,spiral
obj_0077525,13.92,0.85,3.74,0.08,elliptical
obj_0077526,17.17,0.4,2.77,0.04,spiral
obj_0077527,17.88,0.66,2.22,0.38,elliptical
obj_0077528,16.51,0.65,1.66,0.31,spiral
obj_0077529,17.78,0.71,2.3,0.01,elliptical
obj_0077530,14.13,0.47,1.14,0.14,spiral
obj_0077531,16.76,1.0,2.05,0.01,elliptical
obj_0077532,17.87,0.58,3.14,0.09,elliptical
obj_0077533,15.05,0.8,3.06,0.56,spiral
obj_0077534,14.07,1.32,3.33,0.29,spiral
obj_0077535,17.71,0.35,3.5,0.04,elliptical
obj_0077536,15.37,0.47,2.41,0.07,elliptical
obj_0077537,15.13,0.25,2.58,0.15,spiral
obj_0077538,13.18,0.58,1.54,0.22,spiral
obj_0077539,15.23,0.83,2.12,0.2,spiral
obj_0077540,14.95,0.26,2.96,0.06,elliptical
obj_0077541,13.3,0.7,0.24,0.11,spiral
obj_0077542,15.12,1.02,3.36,0.2,spiral
obj_0077543,17.78,0.89,2.39,0.08,spiral
obj_0077544,16.51,1.16,2.3,0.02,spiral
obj_0077545,13.54,0.14,2.46,0.17,spiral
obj_0077546,16.58,0.82,3.38,0.13,elliptical
obj_0077547,17.09,0.51,1.73,0.13,spiral
obj_0077548,16.16,0.51,2.15,0.21,elliptical
obj_0077549,15.95,0.4,2.29,0.04,spiral
obj_0077550,14.81,0.68,2.93,0.08,elliptical
obj_0077551,16.63,0.67,3.36,0.05,spiral
obj_0077552,16.88,0.56,1.92,0.01,elliptical
obj_0077553,16.42,0.15,4.2,0.21,spiral
obj_0077554,18.62,0.86,2.36,0.08,elliptical
obj_0077555,15.69,0.67,2.26,0.01,elliptical
obj_0077556,14.04,0.39,3.25,0.09,elliptical
obj_0077557,18.51,0.66,2.23,0.25,spiral
obj_0077558,13.17,0.45,3.04,0.01,elliptical
obj_0077559,15.4,0.29,2.14,0.06,spiral
obj_0077560,14.62,0.91,2.33,0.03,spiral
obj_0077561,15.85,0.22,2.58,0.11,spiral
obj_0077562,15.8,0.87,3.28,0.1,elliptical
obj_0077563,14.57,0.63,1.62,0.27,elliptical
obj_0077564,17.6,0.5,3.37,0.25,spiral
obj_0077565,15.8,0.59,1.56,0.06,elliptical
obj_0077566,17.83,0.48,3.06,0.23,elliptical
obj_0077567,14.25,0.62,2.21,0.01,spiral
obj_0077568,14.38,0.0,3.41,0.0,elliptical
obj_0077569,14.34,0.84,2.36,0.05,elliptical
obj_0077570,16.78,1.17,1.95,0.07,elliptical
obj_0077571,18.62,0.5,1.72,0.08,elliptical
obj_0077572,15.54,0.51,2.49,0.0,spiral
obj_0077573,12.53,0.57,2.66,0.06,elliptical
obj_0077574,16.71,0.62,2.87,0.16,elliptical
obj_0077575,17.0,0.35,2.37,0.33,spiral
obj_0077576,14.45,0.45,3.53,0.09,spiral
obj_0077577,16.85,0.8,3.41,0.26,elliptical
obj_0077578,17.22,0.64,2.25,0.37,spiral
obj_0077579,12.93,0.67,2.7,0.23,elliptical
obj_0077580,17.67,0.76,4.52,0.07,spiral
obj_0077581,17.77,0.87,3.67,0.07,elliptical
obj_0077582,15.54,0.33,2.49,0.3,spiral
obj_0077583,16.97,0.6,3.15,0.03,spiral
obj_0077584,18.96,1.06,3.03,0.49,spiral
obj_0077585,15.01,0.57,2.78,0.26,elliptical
obj_0077586,17.74,0.89,3.65,0.16,spiral
obj_0077587,16.37,1.43,3.03,0.0,spiral
obj_0077588,14.29,0.47,3.88,0.13,spiral
obj_0077589,13.27,0.47,2.56,0.3,spiral
obj_0077590,17.08,0.82,2.28,0.1,elliptical
obj_0077591,14.04,0.25,4.52,0.2,elliptical
obj_0077592,17.45,0.92,0.91,0.27,spiral
obj_0077593,12.72,1.18,3.46,0.01,spiral
obj_0077594,16.22,1.07,1.79,0.76,elliptical
obj_0077595,15.52,0.58,3.86,0.45,spiral
obj_0077596,18.52,0.92,2.0,0.07,spiral
obj_0077597,16.34,0.85,3.06,0.06,elliptical
obj_0077598,16.92,0.42,1.92,0.17,elliptical
obj_0077599,15.35,0.46,3.21,0.28,elliptical
obj_0077600,15.73,1.11,3.24,0.28,spiral
obj_0077601,17.58,0.47,2.02,0.15,spiral
obj_0077602,16.02,0.4,1.55,0.14,spiral
obj_0077603,14.62,1.01,2.71,0.25,elliptical
obj_0077604,17.71,0.39,1.77,0.78,spiral
obj_0077605,18.53,0.91,2.22,0.08,spiral
obj_0077606,18.25,0.85,2.48,0.17,elliptical
obj_0077607,17.94,0.91,2.12,0.01,spiral
obj_0077608,15.58,0.8,3.12,0.21,spiral
obj_0077609,14.53,0.71,2.4,0.19,elliptical
obj_0077610,14.22,1.1,2.41,0.37,elliptical
obj_0077611,14.04,0.4,1.97,0.24,spiral
obj_0077612,15.86,0.7,4.88,0.13,elliptical
obj_0077613,18.66,0.57,2.58,0.1,elliptical
obj_0077614,13.52,0.7,3.82,0.02,spiral
obj_0077615,16.03,0.76,2.73,0.12,spiral
obj_0077616,15.52,0.3,2.03,0.24,spiral
obj_0077617,14.24,0.58,1.11,0.02,spiral
obj_0077618,15.62,1.17,2.75,0.03,spiral
obj_0077619,17.93,1.02,3.24,0.06,elliptical
obj_0077620,16.34,0.44,2.74,0.12,spiral
obj_0077621,16.94,0.8,2.48,0.09,elliptical
obj_0077622,17.6,0.67,3.79,0.0,spiral
obj_0077623,16.58,0.93,2.3,0.16,elliptical
obj_0077624,15.45,0.72,2.82,0.16,spiral
obj_0077625,16.15,0.57,4.12,0.22,spiral
obj_0077626,14.39,0.38,4.03,0.03,elliptical
obj_0077627,16.09,0.85,1.24,0.32,spiral
obj_0077628,16.18,0.76,1.09,0.38,spiral
obj_0077629,17.98,0.72,3.04,0.18,elliptical
obj_0077630,15.51,0.52,3.11,0.39,spiral
obj_0077631,15.51,0.69,1.81,0.09,elliptical
obj_0077632,13.73,0.83,2.45,0.24,spiral
obj_0077633,16.97,0.84,1.82,0.26,spiral
obj_0077634,13.8,0.28,2.16,0.43,spiral
obj_0077635,15.25,0.38,3.17,0.01,elliptical
obj_0077636,14.93,1.09,2.34,0.06,spiral
obj_0077637,17.34,0.5,2.55,0.02,spiral
obj_0077638,16.73,0.2,0.73,0.01,spiral
obj_0077639,17.06,0.1,4.46,0.15,spiral
obj_0077640,17.42,0.77,2.36,0.16,spiral
obj_0077641,15.04,0.33,3.48,0.56,spiral
obj_0077642,14.7,0.35,3.22,0.07,elliptical
obj_0077643,13.47,0.39,2.03,0.06,elliptical
obj_0077644,16.19,0.04,4.02,0.07,elliptical
